date,year,month,day,portid,portname,country,ISO3,portcalls_container,portcalls_dry_bulk,portcalls_general_cargo,portcalls_roro,portcalls_tanker,portcalls_cargo,portcalls,import_container,import_dry_bulk,import_general_cargo,import_roro,import_tanker,import_cargo,import,export_container,export_dry_bulk,export_general_cargo,export_roro,export_tanker,export_cargo,export
2021-10-17 00:00:00+00:00,2021,10,17,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-16 00:00:00+00:00,2021,10,16,port254,Colombo,Sri Lanka,LKA,7,0,0,0,1,7,8,28404,0,0,0,0,28404,28404,10861,0,0,0,0,10861,10861
2021-10-16 00:00:00+00:00,2021,10,16,port678,Hambantota,Sri Lanka,LKA,0,0,0,1,0,1,1,0,0,0,298,0,298,298,0,0,0,580,0,580,580
2021-10-16 00:00:00+00:00,2021,10,16,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-16 00:00:00+00:00,2021,10,16,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-15 00:00:00+00:00,2021,10,15,port254,Colombo,Sri Lanka,LKA,9,1,1,0,1,11,12,19433,15885,0,0,0,35319,35319,66974,251,3319,0,0,70545,70545
2021-10-15 00:00:00+00:00,2021,10,15,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-15 00:00:00+00:00,2021,10,15,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-15 00:00:00+00:00,2021,10,15,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-14 00:00:00+00:00,2021,10,14,port254,Colombo,Sri Lanka,LKA,7,0,0,0,2,7,9,21206,0,0,0,10941,21206,32147,21362,0,0,0,1730,21362,23092
2021-10-14 00:00:00+00:00,2021,10,14,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-14 00:00:00+00:00,2021,10,14,port1319,Trincomalee,Sri Lanka,LKA,0,1,0,0,0,1,1,0,35221,0,0,0,35221,35221,0,1191,0,0,0,1191,1191
2021-10-14 00:00:00+00:00,2021,10,14,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-13 00:00:00+00:00,2021,10,13,port254,Colombo,Sri Lanka,LKA,7,1,2,0,0,10,10,19001,21802,1737,0,0,42541,42541,5477,0,1556,0,0,7033,7033
2021-10-13 00:00:00+00:00,2021,10,13,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-13 00:00:00+00:00,2021,10,13,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-13 00:00:00+00:00,2021,10,13,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-12 00:00:00+00:00,2021,10,12,port254,Colombo,Sri Lanka,LKA,9,1,0,0,1,10,11,39969,7740,0,0,0,47709,47709,14505,0,0,0,0,14505,14505
2021-10-12 00:00:00+00:00,2021,10,12,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,1,0,1,0,0,0,0,3928,0,3928,0,0,0,0,1066,0,1066
2021-10-12 00:00:00+00:00,2021,10,12,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-12 00:00:00+00:00,2021,10,12,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-11 00:00:00+00:00,2021,10,11,port254,Colombo,Sri Lanka,LKA,9,2,1,0,2,12,14,25328,47981,1274,0,1062,74583,75646,48106,0,49,0,0,48155,48155
2021-10-11 00:00:00+00:00,2021,10,11,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-11 00:00:00+00:00,2021,10,11,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-11 00:00:00+00:00,2021,10,11,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-10 00:00:00+00:00,2021,10,10,port254,Colombo,Sri Lanka,LKA,8,0,0,0,0,8,8,16892,0,0,0,0,16892,16892,49490,0,0,0,0,49490,49490
2021-10-10 00:00:00+00:00,2021,10,10,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-10 00:00:00+00:00,2021,10,10,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-10 00:00:00+00:00,2021,10,10,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-09 00:00:00+00:00,2021,10,9,port254,Colombo,Sri Lanka,LKA,6,0,0,0,3,6,9,26198,0,0,0,9729,26198,35928,18641,0,0,0,1508,18641,20150
2021-10-09 00:00:00+00:00,2021,10,9,port678,Hambantota,Sri Lanka,LKA,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-09 00:00:00+00:00,2021,10,9,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-09 00:00:00+00:00,2021,10,9,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-08 00:00:00+00:00,2021,10,8,port254,Colombo,Sri Lanka,LKA,13,0,0,0,3,13,16,25902,0,0,0,13811,25902,39714,99974,0,0,0,2574,99974,102549
2021-10-08 00:00:00+00:00,2021,10,8,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-08 00:00:00+00:00,2021,10,8,port1319,Trincomalee,Sri Lanka,LKA,0,0,1,0,0,1,1,0,0,684,0,0,684,684,0,0,4114,0,0,4114,4114
2021-10-08 00:00:00+00:00,2021,10,8,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-07 00:00:00+00:00,2021,10,7,port254,Colombo,Sri Lanka,LKA,3,0,1,0,0,4,4,1789,0,1030,0,0,2820,2820,11467,0,1787,0,0,13254,13254
2021-10-07 00:00:00+00:00,2021,10,7,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-07 00:00:00+00:00,2021,10,7,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-07 00:00:00+00:00,2021,10,7,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-06 00:00:00+00:00,2021,10,6,port254,Colombo,Sri Lanka,LKA,13,0,0,0,0,13,13,31951,0,0,0,0,31951,31951,57141,0,0,0,0,57141,57141
2021-10-06 00:00:00+00:00,2021,10,6,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-06 00:00:00+00:00,2021,10,6,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-06 00:00:00+00:00,2021,10,6,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-05 00:00:00+00:00,2021,10,5,port254,Colombo,Sri Lanka,LKA,4,1,0,0,0,5,5,8303,16614,0,0,0,24917,24917,8290,0,0,0,0,8290,8290
2021-10-05 00:00:00+00:00,2021,10,5,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-05 00:00:00+00:00,2021,10,5,port1319,Trincomalee,Sri Lanka,LKA,0,1,0,0,0,1,1,0,2780,0,0,0,2780,2780,0,0,0,0,0,0,0
2021-10-05 00:00:00+00:00,2021,10,5,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-04 00:00:00+00:00,2021,10,4,port254,Colombo,Sri Lanka,LKA,11,1,0,0,2,12,14,65426,21259,0,0,9329,86685,96014,11607,0,0,0,1508,11607,13116
2021-10-04 00:00:00+00:00,2021,10,4,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-04 00:00:00+00:00,2021,10,4,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-04 00:00:00+00:00,2021,10,4,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-03 00:00:00+00:00,2021,10,3,port254,Colombo,Sri Lanka,LKA,6,0,1,0,0,7,7,7061,0,1556,0,0,8617,8617,10575,0,0,0,0,10575,10575
2021-10-03 00:00:00+00:00,2021,10,3,port678,Hambantota,Sri Lanka,LKA,0,0,0,1,0,1,1,0,0,0,601,0,601,601,0,0,0,673,0,673,673
2021-10-03 00:00:00+00:00,2021,10,3,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-03 00:00:00+00:00,2021,10,3,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-02 00:00:00+00:00,2021,10,2,port254,Colombo,Sri Lanka,LKA,11,2,0,0,0,13,13,45875,33504,0,0,0,79380,79380,103804,1618,0,0,0,105422,105422
2021-10-02 00:00:00+00:00,2021,10,2,port678,Hambantota,Sri Lanka,LKA,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4816,0,4816,4816
2021-10-02 00:00:00+00:00,2021,10,2,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-02 00:00:00+00:00,2021,10,2,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-01 00:00:00+00:00,2021,10,1,port254,Colombo,Sri Lanka,LKA,4,0,1,0,1,5,6,10529,0,3120,0,13811,13649,27461,5057,0,0,0,2574,5057,7631
2021-10-01 00:00:00+00:00,2021,10,1,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-01 00:00:00+00:00,2021,10,1,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-01 00:00:00+00:00,2021,10,1,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-30 00:00:00+00:00,2021,9,30,port254,Colombo,Sri Lanka,LKA,11,1,0,0,0,12,12,110478,0,0,0,0,110478,110478,11933,42942,0,0,0,54875,54875
2021-09-30 00:00:00+00:00,2021,9,30,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-30 00:00:00+00:00,2021,9,30,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-30 00:00:00+00:00,2021,9,30,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-29 00:00:00+00:00,2021,9,29,port254,Colombo,Sri Lanka,LKA,8,0,2,0,0,10,10,21173,0,0,0,0,21173,21173,42701,0,3896,0,0,46597,46597
2021-09-29 00:00:00+00:00,2021,9,29,port678,Hambantota,Sri Lanka,LKA,0,1,0,0,0,1,1,0,24251,0,0,0,24251,24251,0,0,0,0,0,0,0
2021-09-29 00:00:00+00:00,2021,9,29,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-29 00:00:00+00:00,2021,9,29,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-28 00:00:00+00:00,2021,9,28,port254,Colombo,Sri Lanka,LKA,6,0,0,0,0,6,6,55087,0,0,0,0,55087,55087,3589,0,0,0,0,3589,3589
2021-09-28 00:00:00+00:00,2021,9,28,port678,Hambantota,Sri Lanka,LKA,0,0,0,1,0,1,1,0,0,0,4624,0,4624,4624,0,0,0,0,0,0,0
2021-09-28 00:00:00+00:00,2021,9,28,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-28 00:00:00+00:00,2021,9,28,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-27 00:00:00+00:00,2021,9,27,port254,Colombo,Sri Lanka,LKA,8,2,0,0,2,10,12,102427,29542,0,0,0,131970,131970,31596,0,0,0,0,31596,31596
2021-09-27 00:00:00+00:00,2021,9,27,port678,Hambantota,Sri Lanka,LKA,0,0,0,1,0,1,1,0,0,0,4096,0,4096,4096,0,0,0,0,0,0,0
2021-09-27 00:00:00+00:00,2021,9,27,port1319,Trincomalee,Sri Lanka,LKA,1,0,0,0,0,1,1,632,0,0,0,0,632,632,0,0,0,0,0,0,0
2021-09-27 00:00:00+00:00,2021,9,27,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-26 00:00:00+00:00,2021,9,26,port254,Colombo,Sri Lanka,LKA,6,0,1,0,2,7,9,21730,0,1030,0,54181,22761,76943,16840,0,1787,0,1508,18628,20136
2021-09-26 00:00:00+00:00,2021,9,26,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-26 00:00:00+00:00,2021,9,26,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-26 00:00:00+00:00,2021,9,26,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-25 00:00:00+00:00,2021,9,25,port254,Colombo,Sri Lanka,LKA,8,0,0,0,0,8,8,40779,0,0,0,0,40779,40779,14188,0,0,0,0,14188,14188
2021-09-25 00:00:00+00:00,2021,9,25,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-25 00:00:00+00:00,2021,9,25,port1319,Trincomalee,Sri Lanka,LKA,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-25 00:00:00+00:00,2021,9,25,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-24 00:00:00+00:00,2021,9,24,port254,Colombo,Sri Lanka,LKA,9,1,0,0,0,10,10,35425,19816,0,0,0,55241,55241,52750,0,0,0,0,52750,52750
2021-09-24 00:00:00+00:00,2021,9,24,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-24 00:00:00+00:00,2021,9,24,port1319,Trincomalee,Sri Lanka,LKA,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,5963,0,0,5963,5963
2021-09-24 00:00:00+00:00,2021,9,24,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-23 00:00:00+00:00,2021,9,23,port254,Colombo,Sri Lanka,LKA,6,0,0,0,0,6,6,45415,0,0,0,0,45415,45415,3671,0,0,0,0,3671,3671
2021-09-23 00:00:00+00:00,2021,9,23,port678,Hambantota,Sri Lanka,LKA,0,0,1,0,1,1,2,0,0,1688,0,0,1688,1688,0,0,0,0,0,0,0
2021-09-23 00:00:00+00:00,2021,9,23,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-23 00:00:00+00:00,2021,9,23,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-22 00:00:00+00:00,2021,9,22,port254,Colombo,Sri Lanka,LKA,8,0,1,0,0,9,9,33339,0,1030,0,0,34370,34370,1740,0,1787,0,0,3528,3528
2021-09-22 00:00:00+00:00,2021,9,22,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-22 00:00:00+00:00,2021,9,22,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-22 00:00:00+00:00,2021,9,22,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-21 00:00:00+00:00,2021,9,21,port254,Colombo,Sri Lanka,LKA,7,0,0,0,1,7,8,35316,0,0,0,9329,35316,44646,8350,0,0,0,1508,8350,9859
2021-09-21 00:00:00+00:00,2021,9,21,port678,Hambantota,Sri Lanka,LKA,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1533,0,1533,1533
2021-09-21 00:00:00+00:00,2021,9,21,port1319,Trincomalee,Sri Lanka,LKA,0,1,0,0,0,1,1,0,67848,0,0,0,67848,67848,0,0,0,0,0,0,0
2021-09-21 00:00:00+00:00,2021,9,21,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-20 00:00:00+00:00,2021,9,20,port254,Colombo,Sri Lanka,LKA,8,1,0,0,1,9,10,5761,0,0,0,0,5761,5761,86209,0,0,0,0,86209,86209
2021-09-20 00:00:00+00:00,2021,9,20,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-20 00:00:00+00:00,2021,9,20,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-20 00:00:00+00:00,2021,9,20,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-19 00:00:00+00:00,2021,9,19,port254,Colombo,Sri Lanka,LKA,9,0,0,0,0,9,9,23899,0,0,0,0,23899,23899,17469,0,0,0,0,17469,17469
2021-09-19 00:00:00+00:00,2021,9,19,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-19 00:00:00+00:00,2021,9,19,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-19 00:00:00+00:00,2021,9,19,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-18 00:00:00+00:00,2021,9,18,port254,Colombo,Sri Lanka,LKA,6,0,0,0,1,6,7,28894,0,0,0,4206,28894,33101,5116,0,0,0,809,5116,5925
2021-09-18 00:00:00+00:00,2021,9,18,port678,Hambantota,Sri Lanka,LKA,0,0,0,3,0,3,3,0,0,0,514,0,514,514,0,0,0,1535,0,1535,1535
2021-09-18 00:00:00+00:00,2021,9,18,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-18 00:00:00+00:00,2021,9,18,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-17 00:00:00+00:00,2021,9,17,port254,Colombo,Sri Lanka,LKA,7,1,1,0,3,9,12,13908,21259,1030,0,24347,36198,60546,76587,0,1787,0,1764,78374,80139
2021-09-17 00:00:00+00:00,2021,9,17,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-17 00:00:00+00:00,2021,9,17,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-17 00:00:00+00:00,2021,9,17,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16 00:00:00+00:00,2021,9,16,port254,Colombo,Sri Lanka,LKA,8,0,0,0,0,8,8,11703,0,0,0,0,11703,11703,52211,0,0,0,0,52211,52211
2021-09-16 00:00:00+00:00,2021,9,16,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16 00:00:00+00:00,2021,9,16,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16 00:00:00+00:00,2021,9,16,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-15 00:00:00+00:00,2021,9,15,port254,Colombo,Sri Lanka,LKA,9,1,1,0,0,11,11,31688,0,1030,0,0,32719,32719,68940,0,1787,0,0,70728,70728
2021-09-15 00:00:00+00:00,2021,9,15,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-15 00:00:00+00:00,2021,9,15,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-15 00:00:00+00:00,2021,9,15,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-14 00:00:00+00:00,2021,9,14,port254,Colombo,Sri Lanka,LKA,6,1,0,0,0,7,7,30890,55626,0,0,0,86516,86516,8589,0,0,0,0,8589,8589
2021-09-14 00:00:00+00:00,2021,9,14,port678,Hambantota,Sri Lanka,LKA,0,0,0,1,0,1,1,0,0,0,601,0,601,601,0,0,0,673,0,673,673
2021-09-14 00:00:00+00:00,2021,9,14,port1319,Trincomalee,Sri Lanka,LKA,0,1,0,0,0,1,1,0,33412,0,0,0,33412,33412,0,0,0,0,0,0,0
2021-09-14 00:00:00+00:00,2021,9,14,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-13 00:00:00+00:00,2021,9,13,port254,Colombo,Sri Lanka,LKA,7,1,0,0,0,8,8,23964,7740,0,0,0,31705,31705,18714,0,0,0,0,18714,18714
2021-09-13 00:00:00+00:00,2021,9,13,port678,Hambantota,Sri Lanka,LKA,0,0,0,1,1,1,2,0,0,0,0,3928,0,3928,0,0,0,0,1066,0,1066
2021-09-13 00:00:00+00:00,2021,9,13,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-13 00:00:00+00:00,2021,9,13,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-12 00:00:00+00:00,2021,9,12,port254,Colombo,Sri Lanka,LKA,11,0,2,0,2,13,15,26704,0,1030,0,0,27735,27735,8624,0,3126,0,32463,11751,44214
2021-09-12 00:00:00+00:00,2021,9,12,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-12 00:00:00+00:00,2021,9,12,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-12 00:00:00+00:00,2021,9,12,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-11 00:00:00+00:00,2021,9,11,port254,Colombo,Sri Lanka,LKA,7,1,1,0,0,9,9,21514,21838,1030,0,0,44383,44383,23822,0,1787,0,0,25610,25610
2021-09-11 00:00:00+00:00,2021,9,11,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-11 00:00:00+00:00,2021,9,11,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-11 00:00:00+00:00,2021,9,11,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-10 00:00:00+00:00,2021,9,10,port254,Colombo,Sri Lanka,LKA,7,0,1,0,0,8,8,5705,0,2280,0,0,7985,7985,55956,0,0,0,0,55956,55956
2021-09-10 00:00:00+00:00,2021,9,10,port678,Hambantota,Sri Lanka,LKA,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,957,0,957,957
2021-09-10 00:00:00+00:00,2021,9,10,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-10 00:00:00+00:00,2021,9,10,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-09 00:00:00+00:00,2021,9,9,port254,Colombo,Sri Lanka,LKA,4,0,0,0,1,4,5,8232,0,0,0,0,8232,8232,16682,0,0,0,0,16682,16682
2021-09-09 00:00:00+00:00,2021,9,9,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-09 00:00:00+00:00,2021,9,9,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-09 00:00:00+00:00,2021,9,9,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-08 00:00:00+00:00,2021,9,8,port254,Colombo,Sri Lanka,LKA,8,0,1,0,1,9,10,15422,0,1030,0,0,16453,16453,28765,0,1787,0,0,30552,30552
2021-09-08 00:00:00+00:00,2021,9,8,port678,Hambantota,Sri Lanka,LKA,0,0,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,4991,0,4991,4991
